  0.000000000000000E+000  0.000000000000000E+000
  2.778000000000000E-006  2.026592533197825E-004
  5.556000000000000E-006 -1.175594386160851E-003
  8.333000000000000E-006 -2.068458679595728E-003
  1.111100000000000E-005 -2.678415539677362E-003
  1.388900000000000E-005 -3.065799105191671E-003
  1.666700000000000E-005 -3.899820101350972E-003
  1.944400000000000E-005 -4.212937477714089E-003
  2.222200000000000E-005 -4.539941333411459E-003
  2.500000000000000E-005 -4.931407249688847E-003
  2.777800000000000E-005 -5.497598943421306E-003
  3.055600000000000E-005 -5.737288103816157E-003
  3.333300000000000E-005 -5.976846040286737E-003
  3.611100000000000E-005 -6.348057099218487E-003
  3.888900000000000E-005 -6.431779198791314E-003
  4.166700000000000E-005 -6.617743627996354E-003
  4.444400000000000E-005 -6.721140981158885E-003
  4.722200000000000E-005 -7.056415277484886E-003
  5.000000000000000E-005 -7.129787862194323E-003
  5.277800000000000E-005 -7.215858496779596E-003
  5.555600000000000E-005 -7.293443535844217E-003
  5.833300000000000E-005 -7.583768015051398E-003
  6.111100000000000E-005 -7.466323389034140E-003
  6.388900000000000E-005 -7.525090086417051E-003
  6.666700000000000E-005 -7.783501576384358E-003
  6.944399999999999E-005 -7.897083549184804E-003
  7.222200000000000E-005 -7.977524495167839E-003
  7.499999999999999E-005 -7.955417688872974E-003
  7.777800000000000E-005 -7.968616215251851E-003
  8.055600000000001E-005 -7.995356730289909E-003
  8.333300000000000E-005 -8.191269468399917E-003
  8.611100000000000E-005 -8.207692068325501E-003
  8.888900000000000E-005 -8.213233074134317E-003
  9.166700000000000E-005 -8.273723207652753E-003
  9.444400000000001E-005 -8.432443062360087E-003
  9.722200000000000E-005 -8.411706854868478E-003
  1.000000000000000E-004 -8.290965539908556E-003
  1.027780000000000E-004 -8.371500926129736E-003
  1.055560000000000E-004 -8.379538399127114E-003
  1.083330000000000E-004 -8.226513703833812E-003
  1.111110000000000E-004 -8.304874067904311E-003
  1.138890000000000E-004 -8.221183997427984E-003
  1.166670000000000E-004 -8.142820595431378E-003
  1.194440000000000E-004 -8.040070152947276E-003
  1.222220000000000E-004 -7.762184710855145E-003
  1.250000000000000E-004 -7.706868833044968E-003
  1.277780000000000E-004 -7.588215743236613E-003
  1.305560000000000E-004 -7.577365315045830E-003
  1.333330000000000E-004 -7.629136074191070E-003
  1.361110000000000E-004 -7.534791279625954E-003
  1.388890000000000E-004 -7.735436090605084E-003
  1.416670000000000E-004 -7.783891758387624E-003
  1.444440000000000E-004 -7.636642914395477E-003
  1.472220000000000E-004 -7.591609450879236E-003
  1.500000000000000E-004 -7.489885766731473E-003
  1.527780000000000E-004 -7.279344622724548E-003
  1.555560000000000E-004 -7.319296912971531E-003
  1.583330000000000E-004 -7.194333893640383E-003
  1.611110000000000E-004 -7.407550815715253E-003
  1.638890000000000E-004 -7.327544977763446E-003
  1.666670000000000E-004 -7.102906767206157E-003
  1.694440000000000E-004 -6.965467612784590E-003
